@relation 'partition'
@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute label0 {0,1}
@attribute label1 {0,1}
@attribute label2 {0,1}
@attribute label3 {0,1}
@attribute label4 {0,1}
@attribute label5 {0,1}
@attribute label6 {0,1}
@attribute label7 {0,1}
@data
4.59697594333,-6.21541731784,7.55902116432,0,0,0,0,0,1,0,0
1.11669811022,-1.07617058483,1.71038549332,0,0,0,0,0,1,0,0
-8.05342552491,2.15540670499,0.407965991205,0,0,0,1,0,0,0,0
-1.76702422787,8.36998508809,0.395162537409,0,0,0,1,0,0,0,0
1.44038664514,0.95152065971,3.72179724124,0,0,0,0,0,0,0,1
-0.255860415335,0.908640573404,0.528948753848,0,0,0,1,0,0,0,0
-10.0361661397,-0.270231747012,2.13260545264,0,1,0,0,0,0,0,0
6.44438401759,1.2584214572,3.20392780977,0,0,0,0,0,0,0,1
5.01948496813,0.0822261222323,8.23012640245,0,0,0,0,0,0,0,1
2.46613983984,6.40982333594,3.08481400492,0,0,0,0,0,0,0,1
0.124116770197,-4.43338301874,-1.39025448785,0,0,0,0,1,0,0,0
0.213461107335,-2.87277183243,-3.30110370029,0,0,0,0,1,0,0,0
-4.8805138718,2.43126204243,-9.09374658488,0,0,1,0,0,0,0,0
-8.53989994486,-2.98227576723,-6.39655602999,1,0,0,0,0,0,0,0
2.89682788624,-5.10620509248,-1.87508596512,0,0,0,0,1,0,0,0
0.0613461021071,0.749948660995,-1.13673353072,0,0,0,0,0,0,1,0
1.07647814115,3.35603359233,-6.29924316036,0,0,0,0,0,0,1,0
-10.9207197823,5.96735664541,1.64894069895,0,0,0,1,0,0,0,0
0.396824914564,3.14241337815,-2.85118521132,0,0,0,0,0,0,1,0
9.50953790755,5.20436111323,0.498570351677,0,0,0,0,0,0,0,1
-4.55461096823,3.21205852116,2.61581275501,0,0,0,1,0,0,0,0
4.79295925451,4.18322925163,8.03507019924,0,0,0,0,0,0,0,1
-1.35248573115,5.9830906725,2.29004032147,0,0,0,1,0,0,0,0
-1.21867051946,-2.12884225961,-12.2390209054,1,0,0,0,0,0,0,0
-4.53866170796,4.25835851449,2.4916966624,0,0,0,1,0,0,0,0
4.14990577845,-2.05117409718,9.68323013112,0,0,0,0,0,1,0,0
-3.81254328881,0.809185291932,4.77607587663,0,0,0,1,0,0,0,0
-5.60009382488,-2.38586353056,2.3455692205,0,1,0,0,0,0,0,0
-0.258413707578,-1.32508943871,-7.51015639991,1,0,0,0,0,0,0,0
-2.70667587666,9.04421562902,-1.51115189277,0,0,1,0,0,0,0,0
-1.14340174225,-6.88045286605,0.305833277323,0,1,0,0,0,0,0,0
-2.49907470139,1.83031938081,-2.88352364596,0,0,1,0,0,0,0,0
-13.4158695027,-2.78671919634,3.10279324463,0,1,0,0,0,0,0,0
-1.03296720804,-2.56189100167,6.14582528591,0,1,0,0,0,0,0,0
-1.31273017155,2.5152555184,-8.64061313144,0,0,1,0,0,0,0,0
-1.91975715539,-6.60599566033,-7.32561153214,1,0,0,0,0,0,0,0
-4.50356502118,-4.94509469925,-1.39906251595,1,0,0,0,0,0,0,0
2.9088222753,1.202088905,-0.155556413152,0,0,0,0,0,0,1,0
-0.55563027017,11.6052194394,-3.66169339765,0,0,1,0,0,0,0,0
2.66032726801,2.93333606566,1.48793512216,0,0,0,0,0,0,0,1
11.2189797016,-2.78980963906,-3.94249521335,0,0,0,0,1,0,0,0
4.95262123047,3.06031410277,3.67902967416,0,0,0,0,0,0,0,1
1.49524140597,-3.75227123535,5.79621826024,0,0,0,0,0,1,0,0
6.65912916513,2.43072778217,-1.33081679548,0,0,0,0,0,0,1,0
3.65170331727,-6.18522604069,2.95490674097,0,0,0,0,0,1,0,0
-2.44489133069,3.36453267133,2.00512796073,0,0,0,1,0,0,0,0
-0.813261480293,-4.70238379516,-4.1272853557,1,0,0,0,0,0,0,0
-6.11614563667,0.782067458309,-0.582517445406,0,0,1,0,0,0,0,0
2.44723570068,4.78721794527,-10.4126875847,0,0,0,0,0,0,1,0
-8.49338238047,1.81747773819,-4.95715017914,0,0,1,0,0,0,0,0
4.89661679161,-0.529997080749,8.78081933278,0,0,0,0,0,1,0,0
-1.08507162971,0.441616075242,5.56076900718,0,0,0,1,0,0,0,0
-4.68650200932,5.58494515964,2.55777816494,0,0,0,1,0,0,0,0
-0.0993062416299,-0.418342023279,-7.77998810889,1,0,0,0,0,0,0,0
4.01818493119,2.24325326214,2.79949567048,0,0,0,0,0,0,0,1
-5.09207364584,-1.90833852026,-5.78723144534,1,0,0,0,0,0,0,0
-3.42604942359,-6.16289999992,2.77468669676,0,1,0,0,0,0,0,0
5.02236518724,-8.36646404958,-6.13047546229,0,0,0,0,1,0,0,0
-1.05693855329,1.58103360752,3.29189968811,0,0,0,1,0,0,0,0
6.97533258028,7.61636822076,2.14050248043,0,0,0,0,0,0,0,1
12.0132505175,1.48432463856,0.828027172775,0,0,0,0,0,0,0,1
4.71400456846,-5.72389025931,9.02252202421,0,0,0,0,0,1,0,0
1.87420195652,0.294246722226,2.03712291263,0,0,0,0,0,0,0,1
-0.88551886039,-11.9915594033,-2.25678467312,1,0,0,0,0,0,0,0
6.49064160791,2.74132025614,-7.33934183205,0,0,0,0,0,0,1,0
4.32344816739,-3.54742869625,0.299716638717,0,0,0,0,0,1,0,0
-5.67276945245,-0.478123429255,0.9137972761,0,1,0,0,0,0,0,0
2.64301140302,1.74888417001,0.833694391707,0,0,0,0,0,0,0,1
1.94702171466,5.63812045992,-3.77380676544,0,0,0,0,0,0,1,0
-2.52169763086,5.55881345157,3.44249022685,0,0,0,1,0,0,0,0
9.41745558147,3.3560875997,-8.3731210803,0,0,0,0,0,0,1,0
-4.67071525273,1.636529986,-2.52268534003,0,0,1,0,0,0,0,0
6.09340132349,-1.72535741398,-2.08585203548,0,0,0,0,1,0,0,0
0.833183192512,1.92492620896,-5.63313690765,0,0,0,0,0,0,1,0
1.09386413842,8.06308502651,0.750762382217,0,0,0,0,0,0,0,1
7.20042135589,-3.21070929684,-4.74175056596,0,0,0,0,1,0,0,0
-1.51638668627,-9.34137211518,1.0076050215,0,1,0,0,0,0,0,0
5.00489777437,-0.203635509391,-2.9251330059,0,0,0,0,1,0,0,0
-3.61485898857,-12.6215760799,-1.98353746997,1,0,0,0,0,0,0,0
9.59578593811,1.64437281836,-5.60309147878,0,0,0,0,0,0,1,0
2.7695496264,-2.93742259068,7.27393677602,0,0,0,0,0,1,0,0
2.15957326149,9.49394071271,-6.34293635665,0,0,0,0,0,0,1,0
-6.53583851178,3.9147376131,-9.4843438364,0,0,1,0,0,0,0,0
-0.205703527282,-6.98605011359,-3.38990821636,1,0,0,0,0,0,0,0
-4.63029258352,12.0764950912,9.98406948044,0,0,0,1,0,0,0,0
-1.85939222737,-1.08839768311,-3.04954397084,1,0,0,0,0,0,0,0
-4.30483343881,-1.13420034127,-5.19587587268,1,0,0,0,0,0,0,0
-3.65942370872,-0.162211511679,-4.28616902694,1,0,0,0,0,0,0,0
1.34370955271,-2.83762863376,2.14459572537,0,0,0,0,0,1,0,0
3.43565424578,-2.97754042859,-5.32220323719,0,0,0,0,1,0,0,0
-8.77393604005,6.18299429747,-3.90002394373,0,0,1,0,0,0,0,0
-3.52639062204,-3.92995150914,-10.7742880039,1,0,0,0,0,0,0,0
-0.739556370314,-9.05306506275,1.44138046,0,1,0,0,0,0,0,0
2.18079912391,-6.06591277345,-1.35864177574,0,0,0,0,1,0,0,0
0.435918691638,5.01133258912,-5.57830066295,0,0,0,0,0,0,1,0
1.0436017453,4.40122132871,-2.52604969447,0,0,0,0,0,0,1,0
-5.98329956622,3.30497018626,0.938728470566,0,0,0,1,0,0,0,0
-2.06885607623,1.92023804124,-5.67702683005,0,0,1,0,0,0,0,0
1.29837428942,0.247774951091,3.76824511294,0,0,0,0,0,0,0,1
-3.81559020533,-5.12789338723,9.44669933723,0,1,0,0,0,0,0,0
6.40395006857,-6.92876881137,-3.22722241559,0,0,0,0,1,0,0,0
2.13103980254,3.43621372851,-3.87076646603,0,0,0,0,0,0,1,0
6.43228582177,8.35902945776,-3.54412307207,0,0,0,0,0,0,1,0
-1.92287032401,-3.79719905601,-1.53476724459,1,0,0,0,0,0,0,0
1.40812356932,-8.96668664705,0.196701012984,0,0,0,0,0,1,0,0
-6.01291852782,-5.20228738996,2.74704965141,0,1,0,0,0,0,0,0
2.9237726803,1.03126433281,-4.77468976123,0,0,0,0,0,0,1,0
-2.65038587574,-6.77023648204,-8.36064978499,1,0,0,0,0,0,0,0
2.3790307382,-0.110708233343,-3.66118502347,0,0,0,0,1,0,0,0
2.85152032099,6.56833073449,-4.85902730826,0,0,0,0,0,0,1,0
-2.22838274231,2.32595209242,12.7498537281,0,0,0,1,0,0,0,0
5.3179662894,-5.37448870109,5.82724813278,0,0,0,0,0,1,0,0
-3.52479281079,-8.88836402752,4.89203544811,0,1,0,0,0,0,0,0
2.83620834148,5.22634667189,-5.73410340791,0,0,0,0,0,0,1,0
-4.52545006573,-5.25896991031,-11.5780844758,1,0,0,0,0,0,0,0
0.0923457671363,1.33749451553,-0.0730298924897,0,0,0,0,0,0,1,0
5.25131110111,-8.24135277673,4.9976039033,0,0,0,0,0,1,0,0
-7.72164591171,-7.04785398667,3.16769738246,0,1,0,0,0,0,0,0
9.97500336726,2.46078331472,-4.79041341521,0,0,0,0,0,0,1,0
5.38304185386,-7.77959609751,-0.914395384135,0,0,0,0,1,0,0,0
-7.21963996687,-6.69632052608,4.32472855888,0,1,0,0,0,0,0,0
2.89482348849,2.00334198119,-0.792077211461,0,0,0,0,0,0,1,0
-1.86040008574,-11.368404596,1.85654517318,0,1,0,0,0,0,0,0
-0.663835827204,-2.93379033036,-5.98593310061,1,0,0,0,0,0,0,0
0.100440654669,5.06445998894,0.910619211486,0,0,0,0,0,0,0,1
7.06192939037,6.04748867287,5.93338752929,0,0,0,0,0,0,0,1
1.88408291226,3.30422965736,11.2242632541,0,0,0,0,0,0,0,1
-2.95673210426,-3.09873563748,2.72719131951,0,1,0,0,0,0,0,0
-2.11953521357,2.69065649102,5.39330126442,0,0,0,1,0,0,0,0
7.94494672185,-4.14049587325,-3.42177054024,0,0,0,0,1,0,0,0
3.7484822199,-4.46568413265,5.35955889048,0,0,0,0,0,1,0,0
1.61007455633,0.203760076009,4.52107682919,0,0,0,0,0,0,0,1
-2.39005813266,-0.1345868839,7.93522385906,0,1,0,0,0,0,0,0
6.42900059226,2.74234143195,-1.17352770048,0,0,0,0,0,0,1,0
-1.0822211366,0.475549413836,3.34359266463,0,0,0,1,0,0,0,0
-5.33830777948,2.55965125863,-0.904244795007,0,0,1,0,0,0,0,0
-3.71145541718,1.48997136624,4.08088762502,0,0,0,1,0,0,0,0
-4.46639656765,-5.65842320255,2.38839178561,0,1,0,0,0,0,0,0
5.37262073607,-2.04390762648,2.22479283673,0,0,0,0,0,1,0,0
4.6993286724,7.59745812429,-1.86440741531,0,0,0,0,0,0,1,0
-7.20336081296,9.49076654695,-9.26125821586,0,0,1,0,0,0,0,0
4.26769354091,-1.23791372022,-11.2983198279,0,0,0,0,1,0,0,0
2.78218869859,-7.31092844176,-1.9002939677,0,0,0,0,1,0,0,0
1.94138183771,3.82726818195,-1.10331103608,0,0,0,0,0,0,1,0
-2.29461754019,3.73226135307,-3.13832273628,0,0,1,0,0,0,0,0
0.288568749676,-1.97198291549,6.14509025403,0,0,0,0,0,1,0,0
-4.49652430656,3.50616868049,-3.05398351385,0,0,1,0,0,0,0,0
6.68310522114,2.93823717189,4.07918975278,0,0,0,0,0,0,0,1
-5.01862823376,-4.00675357284,-6.35812957172,1,0,0,0,0,0,0,0
6.79632035092,1.49983589585,1.1187497711,0,0,0,0,0,0,0,1
-0.878287930159,-5.47890559257,0.963379687382,0,1,0,0,0,0,0,0
1.86731314392,-3.37929189798,-1.16286591173,0,0,0,0,1,0,0,0
3.16751092423,-5.70281963552,2.88400966001,0,0,0,0,0,1,0,0
5.90072125613,-1.71733537056,8.06196043523,0,0,0,0,0,1,0,0
-2.53484826773,8.41692311098,-5.14854181217,0,0,1,0,0,0,0,0
0.0775134292335,-2.64651678818,0.265559652718,0,0,0,0,0,1,0,0
5.36810809163,-5.86539737927,3.37545600726,0,0,0,0,0,1,0,0
7.2670899833,10.5589666961,4.26171023758,0,0,0,0,0,0,0,1
1.48256759853,-10.775318647,-1.04529159649,0,0,0,0,1,0,0,0
3.38716450388,-0.734424266535,-9.22455697976,0,0,0,0,1,0,0,0
1.60255987042,-4.84199222756,2.4304588659,0,0,0,0,0,1,0,0
-5.54591626133,-0.27638802993,2.6195616739,0,1,0,0,0,0,0,0
1.31286072593,4.67117424617,2.84261593644,0,0,0,0,0,0,0,1
-4.86555040732,-3.14696912664,-10.6178405383,1,0,0,0,0,0,0,0
7.73424378533,0.997241753555,-1.12104106423,0,0,0,0,0,0,1,0
5.07942980016,3.86555202551,0.217709847274,0,0,0,0,0,0,0,1
2.24065636136,-6.45981985105,0.865946722871,0,0,0,0,0,1,0,0
0.167413689922,-2.53649369452,4.62317012001,0,0,0,0,0,1,0,0
-0.575705836446,-3.59185324997,-2.7779617289,1,0,0,0,0,0,0,0
0.626543109507,2.47663115424,-1.66905137444,0,0,0,0,0,0,1,0
2.1931687317,-2.68557172414,-1.90607692055,0,0,0,0,1,0,0,0
-1.29312379281,-1.20461803235,0.791863000833,0,1,0,0,0,0,0,0
-14.4403098632,1.76052499603,9.33736391757,0,0,0,1,0,0,0,0
3.5376103968,0.510908181932,-3.76223834486,0,0,0,0,0,0,1,0
0.478953638852,-7.07825370065,2.34511234785,0,0,0,0,0,1,0,0
-1.72655770253,2.32327031717,5.20558619192,0,0,0,1,0,0,0,0
-0.128841427269,-3.88575069934,6.69942156419,0,1,0,0,0,0,0,0
4.19342935741,12.2440314084,0.014540314462,0,0,0,0,0,0,0,1
4.00080099558,-5.58312459235,3.71106639176,0,0,0,0,0,1,0,0
7.09399712831,-0.403527393744,6.25527640291,0,0,0,0,0,1,0,0
-7.62358081632,-5.59960477819,2.18256171825,0,1,0,0,0,0,0,0
-4.79770215761,5.65456037886,-0.569833241428,0,0,1,0,0,0,0,0
-1.50093660787,-0.550531484369,2.17663208592,0,1,0,0,0,0,0,0
-3.98876130059,2.82046300236,4.9537548343,0,0,0,1,0,0,0,0
3.61078634602,-10.1310543022,0.488920287272,0,0,0,0,0,1,0,0
4.36591211691,-4.6074164657,8.02196912989,0,0,0,0,0,1,0,0
1.1885923527,5.99762777167,-0.41182943768,0,0,0,0,0,0,1,0
2.14999331914,-4.29733124453,-1.77836694151,0,0,0,0,1,0,0,0
-4.06292877368,-2.57799839404,-2.87313270062,1,0,0,0,0,0,0,0
-3.6324826762,0.992521071088,15.1395299705,0,0,0,1,0,0,0,0
2.42477802297,-0.479683896219,-2.27393922167,0,0,0,0,1,0,0,0
12.2151535719,2.94800637194,-10.8456660487,0,0,0,0,0,0,1,0
2.38171231678,-4.64093072976,4.62259868298,0,0,0,0,0,1,0,0
-5.77459773727,4.72636913833,-3.58035317969,0,0,1,0,0,0,0,0
2.53044254691,3.47928938212,-0.0370933154557,0,0,0,0,0,0,1,0
-2.6483219685,0.120981864381,0.119440052075,0,0,0,1,0,0,0,0
-5.85448618619,-7.13306672717,-2.6488488373,1,0,0,0,0,0,0,0
-2.56404235823,7.17589342677,6.23395134495,0,0,0,1,0,0,0,0
-4.83862976191,-0.0281746339215,5.3129074139,0,1,0,0,0,0,0,0
1.11616706251,5.25364625977,-1.85326891466,0,0,0,0,0,0,1,0
-4.5282099834,-10.1953606285,-2.06836741419,1,0,0,0,0,0,0,0
1.37109011341,-4.25942826506,4.39394645495,0,0,0,0,0,1,0,0
3.57342861592,4.85794853717,3.04892844111,0,0,0,0,0,0,0,1
4.37855882699,-2.85427023602,-6.35979805442,0,0,0,0,1,0,0,0
-2.7814627843,6.21492985712,-6.68602929071,0,0,1,0,0,0,0,0
-1.13874175909,5.72391185499,-1.91831288308,0,0,1,0,0,0,0,0
3.29447416242,-4.52617713113,-3.35279861613,0,0,0,0,1,0,0,0
6.09574630677,-0.314167050697,0.570604014735,0,0,0,0,0,1,0,0
0.329649866971,1.10422487097,-10.3922012228,0,0,0,0,0,0,1,0
-12.2116181585,-5.25603840883,0.11326630857,0,1,0,0,0,0,0,0
-5.80623418981,-7.31501202428,-5.96569998162,1,0,0,0,0,0,0,0
-1.10696708881,2.17755507408,-1.23001019426,0,0,1,0,0,0,0,0
1.05499316629,-3.05834477464,-4.58827540265,0,0,0,0,1,0,0,0
-1.22960743314,1.082466927,-5.07521267895,0,0,1,0,0,0,0,0
-1.77039707179,2.84717214228,0.0467528944412,0,0,0,1,0,0,0,0
-2.01615278909,-6.16177488766,3.77330711566,0,1,0,0,0,0,0,0
3.30109311878,-3.25088757618,-5.90496277472,0,0,0,0,1,0,0,0
10.8846908926,-1.46603965872,3.63648751179,0,0,0,0,0,1,0,0
4.8424833647,2.87926173404,-0.419523012539,0,0,0,0,0,0,1,0
2.25607631416,0.674106034629,-3.47235815092,0,0,0,0,0,0,1,0
2.88921641285,1.40534211447,1.70036259228,0,0,0,0,0,0,0,1
-0.0432311126615,-4.39947436586,-3.04431053426,1,0,0,0,0,0,0,0
2.92627178665,-1.41037494779,3.48728569206,0,0,0,0,0,1,0,0
-6.766125461,-1.82916692211,-5.28702788644,1,0,0,0,0,0,0,0
-2.17395750088,-2.9176202033,-2.16754322251,1,0,0,0,0,0,0,0
-3.99262313152,8.66202365042,-3.51543692468,0,0,1,0,0,0,0,0
-7.46774780237,4.28756120414,-9.6246052981,0,0,1,0,0,0,0,0
-6.86673530986,-7.88752728621,-4.54810985411,1,0,0,0,0,0,0,0
0.737375909438,-6.18222455739,-2.02901832482,0,0,0,0,1,0,0,0
1.12648680596,2.20115402352,-3.54904702581,0,0,0,0,0,0,1,0
5.93021699356,-2.61563982722,1.72950244149,0,0,0,0,0,1,0,0
-11.5594117428,-4.66572671682,7.68026522883,0,1,0,0,0,0,0,0
2.51602240563,-8.84810761985,3.18003542773,0,0,0,0,0,1,0,0
-8.95585049271,-3.86814383443,5.76969639016,0,1,0,0,0,0,0,0
12.5080038859,3.87757112504,2.17776266512,0,0,0,0,0,0,0,1
7.44006749216,8.2765491115,-5.18869329116,0,0,0,0,0,0,1,0
8.19852578923,-0.945580085479,-4.75714060526,0,0,0,0,1,0,0,0
-10.9086484204,0.397037080054,9.66659957739,0,0,0,1,0,0,0,0
2.36626196167,4.39838725532,-0.380906595732,0,0,0,0,0,0,1,0
4.3010165065,6.31470634175,3.3411799593,0,0,0,0,0,0,0,1
3.10391813989,7.12909629047,-6.26139067295,0,0,0,0,0,0,1,0
-2.66572729784,2.6118157709,-6.00781290034,0,0,1,0,0,0,0,0
-0.400538599846,1.64480737554,4.9829142917,0,0,0,1,0,0,0,0
0.702965809511,4.4584925934,0.38265334605,0,0,0,0,0,0,0,1
0.553610125255,5.74882319772,-1.83454656718,0,0,0,0,0,0,1,0
1.52827691904,6.38049777148,13.8487817877,0,0,0,0,0,0,0,1
6.56206683711,6.38510500293,0.691256005516,0,0,0,0,0,0,0,1
-3.00542848153,-5.25641026255,-9.69763006789,1,0,0,0,0,0,0,0
-4.51084702574,3.91198748482,1.84327865561,0,0,0,1,0,0,0,0
-5.16550576486,2.69157990413,0.27047137562,0,0,0,1,0,0,0,0
-6.1041626346,-0.055604860496,1.39460742851,0,1,0,0,0,0,0,0
-8.63608047951,-3.02985091158,-3.97776516454,1,0,0,0,0,0,0,0
-2.66033986639,2.47043222719,-6.49155004302,0,0,1,0,0,0,0,0
4.34791788521,-5.77926799593,5.72795288191,0,0,0,0,0,1,0,0
-1.36202552289,-1.2152957909,-2.30188754024,1,0,0,0,0,0,0,0
5.21364688053,-3.37389468376,1.31895632452,0,0,0,0,0,1,0,0
7.82194595188,-0.761869015749,-3.12115121738,0,0,0,0,1,0,0,0
-1.88486032273,-1.66950152747,9.93613935119,0,1,0,0,0,0,0,0
-1.49560161564,3.72957453632,-1.05006639299,0,0,1,0,0,0,0,0
1.39676065745,-2.92392867312,4.46709919277,0,0,0,0,0,1,0,0
8.20536187188,-5.74424207962,-7.04197712138,0,0,0,0,1,0,0,0
4.83993355638,-3.214932087,3.13240775482,0,0,0,0,0,1,0,0
-1.9549857925,1.98598795356,2.23836520553,0,0,0,1,0,0,0,0
5.65666788242,-0.328146676289,-1.86328430776,0,0,0,0,1,0,0,0
8.38751103149,-8.26943465246,-9.97537015138,0,0,0,0,1,0,0,0
3.55465187197,-2.86218928155,-5.99093116953,0,0,0,0,1,0,0,0
-2.2270252614,-1.28647220814,-6.90911799664,1,0,0,0,0,0,0,0
-2.50339103203,0.345269031414,3.17943760023,0,0,0,1,0,0,0,0
3.28684707834,-1.55369352508,-4.01089314005,0,0,0,0,1,0,0,0
3.71298202248,-3.69917023346,1.80352447388,0,0,0,0,0,1,0,0
-3.11490454092,7.01992212514,-1.8421778526,0,0,1,0,0,0,0,0
-8.59789298297,-1.33571338558,2.11859989928,0,1,0,0,0,0,0,0
-2.32125317305,-4.74752412178,-1.8784949226,1,0,0,0,0,0,0,0
1.38501596327,4.65738169889,5.42349598535,0,0,0,0,0,0,0,1
-1.63458227618,-7.32002162765,0.866771240936,0,1,0,0,0,0,0,0
10.1939977612,-2.05522639291,9.8857175735,0,0,0,0,0,1,0,0
-0.973002816017,10.0313960517,6.16611655721,0,0,0,1,0,0,0,0
-1.16705842905,-7.16207965498,-6.90749918989,1,0,0,0,0,0,0,0
-1.27092344814,-0.439831256884,-2.51785934956,1,0,0,0,0,0,0,0
3.38507791789,-2.7133462304,3.4914119563,0,0,0,0,0,1,0,0
0.702733084987,1.78330627175,0.717352260201,0,0,0,0,0,0,0,1
1.86036729304,-2.5510057748,5.75801312654,0,0,0,0,0,1,0,0
-4.27861854485,-1.82071993409,2.56238234504,0,1,0,0,0,0,0,0
7.04186325901,-11.3438729293,-0.569851196012,0,0,0,0,1,0,0,0
-4.64480684957,6.65943160978,0.951455572739,0,0,0,1,0,0,0,0
-0.486373858141,-2.4137373355,-13.4993773463,1,0,0,0,0,0,0,0
-3.44643430381,-5.93925832926,5.12925813942,0,1,0,0,0,0,0,0
-6.13601928021,-8.01260598182,-3.82970858731,1,0,0,0,0,0,0,0
-2.56319323565,-3.23392306463,6.27345407263,0,1,0,0,0,0,0,0
-2.62128633187,-8.69467529721,-8.67402303919,1,0,0,0,0,0,0,0
2.44874021376,14.8554619503,7.25371207626,0,0,0,0,0,0,0,1
-3.50005506539,8.36977178181,2.47414836474,0,0,0,1,0,0,0,0
-5.72729743284,1.79150463733,-10.0180137844,0,0,1,0,0,0,0,0
-3.21235372858,6.31657919264,-3.75590809049,0,0,1,0,0,0,0,0
